"ATGC","X.1","Salario.Julio.2018","Sueldo.Basico.NCA","Fondo.de.Garantia.NCA","Suplemento.Fijo.Mensual.NCA","Adicional.Categoria.T","Adicional.Categoria.P","CUILS.tipo","CUILS.digito","SEXO"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,1,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,7,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,1,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,0,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,4,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,1,"F"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",27,7,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,2,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,6,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,7,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,6,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,6,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,7,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,9,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,7,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,7,"F"
"AAS-INI-03/P","AASINI3P","24503,51","19060,49","867,68","1949,96","","2625,38",27,5,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,3,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,5,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,8,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,6,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,6,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,4,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,6,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,4,"F"
"ACI-MED-04/T","ACIMED4T","24281,21","20089,16","867,68","1949,96","1374,41","",27,2,"F"
"IVE-INI-05/G","IVEINI5G","22361,39","19543,75","867,68","1949,96","","",27,3,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,6,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,6,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,5,"F"
"ACI-MED-05/G","ACIMED5G","23594","20776,36","867,68","1949,96","","",27,2,"F"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",27,4,"F"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",27,0,"F"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",27,4,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,7,"F"
"AAS-INI-02/G","AASINI2G","21554,81","18737,17","867,68","1949,96","","",27,2,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,8,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,3,"F"
"ACI-MED-05/G","ACIMED5G","23594","20776,36","867,68","1949,96","","",27,1,"F"
"AAS-INI-02/G","AASINI2G","21554,81","18737,17","867,68","1949,96","","",27,3,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,8,"F"
"AAS-INI-02/G","AASINI2G","21554,81","18737,17","867,68","1949,96","","",27,5,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,9,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,6,"F"
"AAS-INI-03/P","AASINI3P","24503,51","19060,49","867,68","1949,96","","2625,38",27,4,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,8,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,2,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,1,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,3,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,1,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,8,"F"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,0,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,4,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,1,"F"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",27,1,"F"
"SGM-INI-03/P","SGMINI3P","23954,82","18570,6","867,68","1949,96","","2566,59",27,3,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,3,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,0,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,5,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,8,"F"
"IVE-INI-03/P","IVEINI3P","24309,99","18887,71","867,68","1949,96","","2604,64",27,3,"F"
"SGM-INI-03/G","SGMINI3G","21388,24","18570,6","867,68","1949,96","","",27,0,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,5,"F"
"EME-MED-04/G","EMEMED4G","22906,8","20089,16","867,68","1949,96","","",27,7,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,6,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,4,"F"
"AAS-INI-02/G","AASINI2G","21554,81","18737,17","867,68","1949,96","","",27,9,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,5,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,7,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,5,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,3,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,1,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,6,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,8,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,3,"F"
"AAS-INI-03/G","AASINI3G","21878,13","19060,49","867,68","1949,96","","",27,9,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,3,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,7,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,6,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,0,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,7,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,5,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,9,"F"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",27,5,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,6,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,5,"F"
"SGM-INI-03/P","SGMINI3P","23954,82","18570,6","867,68","1949,96","","2566,59",27,2,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,1,"F"
"ACI-MED-05/G","ACIMED5G","23594","20776,36","867,68","1949,96","","",27,2,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,9,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,9,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,4,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,3,"F"
"GGU-INI-02/G","GGUINI2G","21554,81","18737,17","867,68","1949,96","","",27,0,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,8,"F"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",27,1,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,9,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,3,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,6,"F"
"AAS-INI-02/G","AASINI2G","21554,81","18737,17","867,68","1949,96","","",27,6,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,2,"F"
"SGM-INI-03/G","SGMINI3G","21388,24","18570,6","867,68","1949,96","","",27,9,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,3,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,1,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,3,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,2,"F"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",27,3,"F"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,3,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,8,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,7,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,3,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,9,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,4,"F"
"AAS-INI-04/G","AASINI4G","22315,7","19498,06","867,68","1949,96","","",27,0,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,3,"F"
"AAS-INI-03/P","AASINI3P","24503,51","19060,49","867,68","1949,96","","2625,38",27,7,"F"
"AAS-INI-02/G","AASINI2G","21554,81","18737,17","867,68","1949,96","","",27,7,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,2,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,8,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,5,"F"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",27,6,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,4,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,4,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,8,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,2,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,7,"F"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",27,7,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,3,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,8,"F"
"GGU-INI-04/P","GGUINI4P","24993,58","19498,06","867,68","1949,96","","2677,88",27,3,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,3,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,4,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,1,"F"
"ACI-MED-05/G","ACIMED5G","23594","20776,36","867,68","1949,96","","",27,2,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,0,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,5,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,8,"F"
"ACI-INI-02/G","ACIINI2G","21384,59","18566,95","867,68","1949,96","","",27,9,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,0,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,0,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,5,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,0,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,7,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,2,"F"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",27,7,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,8,"F"
"IVE-INI-03/P","IVEINI3P","24309,99","18887,71","867,68","1949,96","","2604,64",27,7,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,5,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,7,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,1,"F"
"SGM-INI-03/P","SGMINI3P","23954,82","18570,6","867,68","1949,96","","2566,59",27,2,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,9,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,1,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,9,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,4,"F"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",27,3,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,9,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,2,"F"
"GGU-INI-04/T","GGUINI4T","23654,64","19498,06","867,68","1949,96","1338,94","",27,6,"F"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",27,5,"F"
"AAS-INI-02/G","AASINI2G","21554,81","18737,17","867,68","1949,96","","",27,5,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,2,"F"
"ACI-INI-02/G","ACIINI2G","21384,59","18566,95","867,68","1949,96","","",27,0,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,1,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,4,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,4,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,3,"F"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",27,2,"F"
"IVE-INI-03/P","IVEINI3P","24309,99","18887,71","867,68","1949,96","","2604,64",27,5,"F"
"ACI-MED-05/G","ACIMED5G","23594","20776,36","867,68","1949,96","","",27,3,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,3,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,3,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,7,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,6,"F"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",27,1,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,9,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,0,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,0,"F"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,3,"F"
"AAS-INI-03/P","AASINI3P","24503,51","19060,49","867,68","1949,96","","2625,38",27,9,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,1,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,4,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,3,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,9,"F"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,7,"F"
"AAS-INI-03/P","AASINI3P","24503,51","19060,49","867,68","1949,96","","2625,38",27,6,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,7,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,2,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,2,"F"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",27,9,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,2,"F"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",27,5,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,0,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,8,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,9,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,3,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,1,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,5,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,0,"F"
"AAS-INI-04/G","AASINI4G","22315,7","19498,06","867,68","1949,96","","",27,7,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,6,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,3,"F"
"EME-INI-02/G","EMEINI2G","20968,86","18151,22","867,68","1949,96","","",27,7,"F"
"IVE-INI-03/P","IVEINI3P","24309,99","18887,71","867,68","1949,96","","2604,64",27,5,"F"
"GGU-INI-04/T","GGUINI4T","23654,64","19498,06","867,68","1949,96","1338,94","",27,1,"F"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",27,9,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,7,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,0,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,2,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,0,"F"
"AAS-INI-03/P","AASINI3P","24503,51","19060,49","867,68","1949,96","","2625,38",27,4,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,0,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,1,"F"
"EME-MED-05/G","EMEMED5G","23594","20776,36","867,68","1949,96","","",27,3,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,9,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,8,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,0,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,6,"F"
"EME-MED-04/G","EMEMED4G","22906,8","20089,16","867,68","1949,96","","",27,0,"F"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",27,3,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,7,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,0,"F"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,1,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,5,"F"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",27,5,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,9,"F"
"GGU-INI-04/P","GGUINI4P","24993,58","19498,06","867,68","1949,96","","2677,88",27,7,"F"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",27,5,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,4,"F"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",27,1,"F"
"GGU-AVA-07/G","GGUAVA7G","27921,02","25103,38","867,68","1949,96","","",27,1,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,3,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,5,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,1,"F"
"IVE-INI-02/G","IVEINI2G","21384,59","18566,95","867,68","1949,96","","",27,5,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,3,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,4,"F"
"GGU-INI-02/G","GGUINI2G","21554,81","18737,17","867,68","1949,96","","",27,7,"F"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",27,6,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,3,"F"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",27,8,"F"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",27,8,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,3,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,5,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,1,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,2,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,1,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,5,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,4,"F"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",27,9,"F"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",27,7,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,8,"F"
"ACI-INI-02/G","ACIINI2G","21384,59","18566,95","867,68","1949,96","","",27,7,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,5,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,4,"F"
"EME-MED-04/G","EMEMED4G","22906,8","20089,16","867,68","1949,96","","",27,9,"F"
